classifier	best_celltype_new	name	gname	Known Marker	HSC_NO	MPP_NO	LMPP_NO	CLP_NO	pDC_NO	CMP_NO	GMP_NO	MEP_NO	HSC_VIP	MPP_VIP	LMPP_VIP	CLP_VIP	CMP_VIP	GMP_VIP	MEP_VIP	pDC_VIP
UCB315	LMPP	ENSG00000196793	ZNF239	0	3.7828387	3.974509066	3.165422739	3.800206584	3.675710002	3.778178433	3.531462619	3.781537875	0.586171378	1.035651745	1.797950654	0.646798636	0.460514926	0.598988096	0.521041722	0.733290409
UCB316	LMPP	ENSG00000188611	ASAH2	0	5.815088022	5.907317031	5.44573328	5.714175202	5.663381304	5.939843088	5.63505434	5.784845732	0.667241223	1.193297646	2.25426591	0.52944644	1.536570007	0.820582967	0.521033364	0.605311521
UCB317	LMPP	ENSG00000156650	KAT6B	0	7.190577459	7.216415644	7.008033375	7.256552627	7.21526878	7.09801263	7.210688031	7.196850603	0.47864435	0.695959346	1.808354214	1.076563027	1.020598754	0.758945149	0.444195518	1.064248642
UCB318	LMPP	ENSG00000156113	KCNMA1	0	9.166905589	9.260066163	9.144128036	9.284957952	9.294693961	9.276049609	9.268039079	9.259560344	1.502753457	0.498455414	1.735689175	0.836640448	0.831016006	0.71393557	0.545907121	0.941400536
UCB319	LMPP	ENSG00000133678	TMEM254	0	3.366994349	2.833977818	2.368407285	3.190393247	2.676135283	3.227449482	3.162231705	3.097796023	1.06998565	0.474458597	1.752973673	0.639397726	0.638828381	0.444005691	0.464978799	0.898949573
UCB320	LMPP	ENSG00000188649	CC2D2B	0	4.995847446	4.923447406	4.429958934	4.701362335	4.908899504	4.972337633	4.712758603	4.810666713	0.891784625	0.615545599	1.72481252	0.795249014	0.815205423	0.462817703	0.362756397	0.668708449
UCB321	LMPP	ENSG00000077147	TM9SF3	0	5.839438597	5.725201121	5.536403904	5.657495137	5.706006207	5.8109256	5.8169758	5.994520176	0.852618456	0.386406244	1.714173743	0.96397262	0.447963239	0.473030676	1.885175468	0.511550754
UCB322	LMPP	ENSG00000075290	WNT8B	0	4.134810126	3.949370719	3.620741059	3.946256962	4.387064866	3.820354311	3.878441098	3.945802102	0.900408267	0.607999664	1.389591464	0.42953969	0.622201429	0.365826291	0.254732324	1.638538633
UCB323	LMPP	ENSG00000108039	XPNPEP1	0	5.441157958	5.498185126	5.020211066	5.439005017	5.339804886	5.543055981	5.199041172	5.569185427	0.56579695	0.702897017	1.904899204	0.371032458	0.989274398	1.066838275	1.057854413	0.47502522
UCB324	LMPP	ENSG00000150760	DOCK1	0	8.526178003	8.635523824	8.455046518	8.549318755	8.696128079	8.60965605	8.604868172	8.612965754	0.899621059	0.995929746	1.694873958	1.180324409	0.927343201	0.550654099	0.588732061	1.530632002
UCB325	LMPP	ENSG00000183020	AP2A2	0	5.060556842	5.367923974	4.950854807	5.235698133	5.233583326	5.499052427	5.433320496	5.586007952	1.53524862	0.724168753	1.813946135	1.222874631	1.320195218	0.876762319	1.721098658	0.562238997
UCB326	LMPP	ENSG00000179119	SPTY2D1	0	4.486227364	3.934267118	3.631855855	4.307885399	4.104239174	4.299151241	4.093300616	4.441522313	1.25376184	1.005945804	1.846889513	0.642724835	0.562400804	0.368974793	0.996692302	0.415313945
UCB327	LMPP	ENSG00000156738	MS4A1	0	3.748126804	3.470061429	2.921580182	3.603047112	3.558370854	3.819419642	3.588845244	3.546027356	0.761457353	0.568025535	1.865347069	0.523117345	0.983857058	0.34822417	0.19586134	0.575914
UCB328	LMPP	ENSG00000110448	CD5	0	3.934340076	3.972274415	3.335957133	3.946960639	3.848965295	3.933138887	4.021805573	4.064862027	0.804996501	0.602002284	2.036141577	0.467206268	0.37999534	0.555346724	0.708641059	0.367265368
UCB329	LMPP	ENSG00000162222	TTC9C	0	2.446720414	2.587949875	1.720646587	2.163787727	2.483231344	2.87861479	2.424571893	3.036986228	0.298830025	0.606997481	1.733746031	0.826049015	1.112202554	0.332485086	1.449847811	0.613103806
UCB330	LMPP	ENSG00000173511	VEGFB	0	1.00164793	0.268753685	0	0.692488657	0.647070469	0.802795388	1.15178821	0.790126059	1.208362927	1.10667831	1.840754995	0.44411394	0.474534777	1.43159721	0.446907228	0.378433031
UCB331	LMPP	ENSG00000173992	CCS	0	2.394795872	2.675643858	1.677761839	2.943048341	2.591416858	2.578119973	3.205967061	2.740993931	0.662261312	0.546418945	1.936704473	0.877655142	0.426243295	1.462536045	0.572243843	0.586853291
UCB332	LMPP	ENSG00000137486	ARRB1	0	5.34891704	5.446413703	5.233938742	5.805295949	5.689559518	5.580459039	5.377336301	5.475389328	1.039569938	0.611550312	1.591099122	1.853605308	0.814064743	0.833123618	0.275008897	1.202260625
UCB333	LMPP	ENSG00000149260	CAPN5	0	5.069070417	4.755417292	4.644000356	5.232525398	5.070667765	5.057531805	5.414118987	4.97963105	0.506183376	1.162275193	1.591468147	0.981524142	0.399178101	1.804554964	0.402861325	0.511100131
UCB334	LMPP	ENSG00000137474	MYO7A	0	5.614767041	5.600462911	5.26323499	5.615094218	5.619066541	5.738059644	5.72759995	5.62014815	0.56837638	0.329553262	2.112527616	0.46790908	1.028284144	0.906576528	0.299987876	0.426450089
UCB335	LMPP	ENSG00000120451	SNX19	0	4.839601092	4.930810259	4.407868667	5.100570385	5.043205425	4.89078217	5.018048402	5.088752028	0.547039102	0.473576129	2.024274722	0.833293336	0.44643138	0.592717336	0.872952978	0.619778299
UCB336	LMPP	ENSG00000151498	ACAD8	0	2.517997591	3.266412001	2.039321514	3.151092786	2.972368483	2.93505319	2.648069794	3.011580732	0.808960019	1.133827556	1.711353808	1.018640406	0.4037099	0.431979094	0.810898341	0.464860266
UCB337	LMPP	ENSG00000111665	CDCA3	0	1.466461523	1.145735368	0.708885863	2.29580408	1.96773695	1.887899199	1.121239568	0.97000186	0.522686678	0.769601225	1.559153398	1.763988114	1.290583541	0.921652585	1.081475704	1.125506268
UCB338	LMPP	ENSG00000204852	TCTN1	0	4.785829612	4.475320414	4.127920434	4.505811054	4.403461076	4.486981436	4.301084225	4.823968603	1.386263034	0.45171057	1.639241554	0.524904742	0.277538787	0.954977852	1.455299907	0.738057065
UCB339	LMPP	ENSG00000112787	FBRSL1	0	5.013298535	4.802426605	4.506460335	5.203660304	4.880594738	5.008730907	4.842109238	4.980375643	0.917354278	1.041750366	1.706147585	1.304619705	0.671450686	0.595935306	0.506208926	0.651393233
UCB340	LMPP	ENSG00000121390	PSPC1	0	6.375056669	6.522444872	6.161238699	6.238610567	6.507907641	6.223078727	6.203638283	6.32894165	0.543118679	1.649931938	1.245515258	0.623387286	0.816746719	0.915345393	0.19141441	1.357783722
UCB341	LMPP	ENSG00000102781	KATNAL1	0	6.350556628	6.331518947	6.071246933	6.193110579	6.274189304	6.250260325	6.361294469	6.362439983	0.786412556	0.520625854	1.756406424	0.745729584	0.265082046	0.875951204	0.876943225	0.271856927
UCB342	LMPP	ENSG00000102763	VWA8	0	8.424945234	8.395026128	8.244434233	8.379586042	8.313480281	8.346683936	8.333611402	8.382447324	1.20659626	0.770230572	1.788466242	0.678865464	0.318747447	0.502991081	0.557008328	0.643123293
UCB343	LMPP	ENSG00000102804	TSC22D1	0	6.751566045	6.724315973	6.618849414	6.81622258	6.973656286	6.830076449	6.860964749	6.787945594	0.404081383	0.640030145	1.723424677	0.361881191	0.627078337	0.857768897	0.228369249	1.740250484
UCB344	LMPP	ENSG00000204977	TRIM13	0	4.154250077	3.579007054	3.138151679	3.95315665	3.793162495	3.755605034	3.98873302	4.187253138	1.319215076	0.858595548	2.29110717	0.569204386	0.482353224	0.678801766	1.326564526	0.523961315
UCB345	LMPP	ENSG00000181619	GPR135	0	5.169232209	4.982430364	4.460669906	4.831859152	4.980737034	4.89139057	4.579446102	4.725029202	1.714882622	0.816207729	1.763509003	0.557428565	0.426792049	1.211359882	0.819757557	0.846187237
UCB346	LMPP	ENSG00000015133	CCDC88C	0	6.119997175	6.140046386	6.102749428	6.307486003	6.371723344	6.201931886	6.110031104	6.424962324	1.00322426	0.810530721	1.006938979	1.046375473	0.547118052	0.993114943	1.714987403	1.159749696
UCB347	LMPP	ENSG00000197249	SERPINA1	0	3.387774576	3.591303256	2.267618901	2.8459191	3.290234565	3.373399052	3.389188896	3.38186092	0.709484737	1.139864933	2.458497024	1.059199767	0.649953585	0.708325872	0.597010644	0.314722013
UCB348	LMPP	ENSG00000205436	EXOC3L4	0	1.394602322	1.272915026	0.771234475	1.668288616	2.380222635	2.155423542	1.7510178	1.795782988	0.653180432	0.838491902	1.840393084	0.714890149	1.369500398	0.479205163	0.545914263	1.489494507
UCB349	LMPP	ENSG00000226174	TEX22	0	4.127579481	4.225531506	3.510147669	4.776768352	4.607926776	4.559136361	4.049447915	4.341605699	0.734585029	0.675117218	2.304977539	1.558987086	1.147925865	0.839277589	0.445949642	1.105946875
UCB350	LMPP	ENSG00000182979	MTA1	0	4.132388373	4.053866726	3.417100214	4.490110562	4.520259738	4.496722106	3.878466828	3.960074947	0.751749848	0.756133858	2.373002428	1.425877555	1.586425836	0.961996948	0.625873901	1.421560819
UCB351	LMPP	ENSG00000104164	BLOC1S6	0	4.364035825	4.322946994	3.661191954	4.407768324	4.080254343	3.886616342	4.204794486	4.253613685	0.784682665	0.604123652	1.633856332	0.796793921	0.975575596	0.300023321	0.447875833	0.751725565
UCB352	LMPP	ENSG00000166803	KIAA0101	0	3.676609241	3.9707907	2.889354178	3.964025257	3.812906829	3.926702958	3.388821852	3.837474926	0.40261277	1.008547485	2.391212432	0.937570605	0.909010421	1.025497531	0.588402377	0.580650919
UCB353	LMPP	ENSG00000183655	KLHL25	0	4.324516078	4.265792004	3.823548375	4.233252016	4.431467296	4.459387159	4.415778211	4.425548376	0.625116879	0.578767323	1.809911693	1.014665061	0.889317163	0.63545749	0.605253123	0.73569241
UCB354	LMPP	ENSG00000198736	MSRB1	0	0.692562264	0.683402421	0.597901627	0.955761307	1.391948477	1.674130677	1.298598258	1.298676368	1.023095589	0.966892997	1.145147695	0.959166685	1.765555409	0.724473823	0.702375151	0.91132679
UCB355	LMPP	ENSG00000185947	ZNF267	0	4.277203119	4.357722869	3.968958365	4.962234516	4.743437564	4.442413658	4.732505504	4.53181573	0.969756576	0.755576178	1.911286179	1.662550782	0.703050743	1.084632597	0.388131345	1.065553787
UCB356	LMPP	ENSG00000131148	EMC8	0	4.175072054	4.267368516	3.533363169	4.264751367	4.012939128	4.287773253	4.012864893	4.205478044	0.587443388	0.736726826	2.081711585	0.705173977	0.916772569	0.439273104	0.55432902	0.619740331
UCB357	LMPP	ENSG00000167703	SLC43A2	0	4.259793718	4.056538266	3.734960153	4.583947527	4.300520791	4.650121174	4.486282731	4.772154491	0.732688956	1.093271416	1.976432452	1.352376548	1.220371011	0.617815373	1.416016468	0.899961084
UCB358	LMPP	ENSG00000129197	RPAIN	0	3.007670142	2.43353499	2.42172668	2.992282371	2.849190752	2.896991442	2.959686237	3.45356662	0.598030141	1.221466028	1.269612968	0.730670932	0.35155565	0.332609635	1.627378641	0.411639571
UCB359	LMPP	ENSG00000167083	GNGT2	0	1.832057807	2.002849274	1.219831539	2.223068243	2.46156514	2.656108959	1.855178201	2.166122767	0.597192847	0.430675526	1.715307149	0.678048589	1.551729769	0.559277231	0.517871972	0.969088773
UCB360	LMPP	ENSG00000153822	KCNJ16	0	5.821390502	5.784891706	5.713019082	5.730941418	6.145797619	5.901044547	5.951627554	5.935946709	0.344181099	0.635750962	1.021091143	0.972441063	0.525178953	0.736868433	0.722501818	1.783866758
UCB361	LMPP	ENSG00000169710	FASN	0	1.551408535	2.088138462	1.255074892	2.246826662	2.515780002	1.922833617	2.755399798	2.144903615	1.158252012	0.817090646	1.582105618	1.10146519	0.622814706	1.652809027	0.392173906	1.118768055
UCB362	LMPP	ENSG00000168461	RAB31	0	6.768426092	6.73083783	6.484949752	6.799639998	6.613264644	6.726545001	6.708883254	6.760224566	0.837114345	0.50303568	2.174275331	0.894499645	0.482915213	0.206530426	0.63750643	0.873366178
UCB363	LMPP	ENSG00000134489	HRH4	0	3.660908962	3.719265955	3.043073557	3.782265258	4.221253137	3.645941434	3.881392009	3.799058176	0.450909276	0.646819143	1.873309509	0.666096375	0.490160395	0.729183285	0.60603384	1.436983945
UCB364	LMPP	ENSG00000276043	UHRF1	0	4.40793995	4.40087755	3.8404031	4.475679765	4.55196266	4.58558759	4.339723572	4.55916446	0.806386581	0.909053034	1.894361294	1.250916194	1.033758691	0.610326524	0.771166528	0.935924204
UCB365	LMPP	ENSG00000263264	CTB-133G6.1	0	3.644386751	4.022105845	3.303329381	4.135146395	3.598346275	4.222652839	3.945349113	4.274013475	1.050098758	0.698030753	1.802628634	0.923098075	1.175141699	0.46746107	1.24537218	1.014450267
UCB366	LMPP	ENSG00000183248	FLJ22184	0	0.436324981	0.342898595	0.206572056	0.582014014	0.379663567	1.349009744	0.701637372	0.741435228	0.681192134	0.854722824	1.192873646	0.755221936	2.427454342	0.52383123	0.560705981	0.728827076
UCB367	LMPP	ENSG00000196646	ZNF136	0	3.494561233	3.636567258	2.984690561	3.888447572	3.4478402	3.841368554	3.772103277	4.013694847	0.606773949	0.495151345	1.828777598	1.110262803	0.789948838	0.499897666	1.196025126	0.873221945
UCB368	LMPP	ENSG00000269693	CTD-2192J16.20	0	4.724989705	4.916875562	4.424173665	5.053371019	4.60861255	4.923078619	4.756359033	4.762747634	0.743097083	0.931989996	1.830171718	1.355440638	0.934857084	0.400644138	0.445378302	0.938185331
UCB369	LMPP	ENSG00000205138	SDHAF1	0	0.266767511	0.091945286	0	0.080928096	0.805047302	0.429284029	0.267760075	0.099368891	0.284060115	0.668842471	1.02892847	0.807093263	1.158134044	0.429382599	0.649579092	2.252132604
UCB370	LMPP	ENSG00000171817	ZNF540	0	5.177163079	5.223164121	4.989500214	5.138875789	5.513227701	5.382675142	5.444575859	5.466296205	0.715790056	0.438134126	1.678404115	1.057552181	0.769131913	1.074397982	1.244613807	1.320342637
UCB371	LMPP	ENSG00000105737	GRIK5	0	5.158980709	5.298780136	4.577168878	5.274087706	5.19810316	5.299407549	5.218336926	4.978560158	0.713198329	1.085927075	2.179973025	1.0761604	0.978312134	0.658778998	0.887950076	1.039841582
UCB372	LMPP	ENSG00000177051	FBXO46	0	2.623633199	3.175749603	1.980812462	3.295575703	3.052325695	2.854516408	2.374359112	2.841864273	0.56751265	1.125899657	1.819434108	1.202068247	0.515926588	1.045758434	0.406720176	0.750076537
UCB373	LMPP	ENSG00000176182	MYPOP	0	1.958851181	2.397429156	1.857769492	2.331571298	2.115109188	3.066576335	2.344643668	2.223123809	0.839708899	0.438119073	1.021550603	0.677819056	2.014211704	0.234401612	0.21663867	0.473931229
UCB374	LMPP	ENSG00000152467	ZSCAN1	0	2.537305796	2.889745312	1.876760232	3.29395631	2.983935553	3.115297159	2.943195749	2.906733593	0.913927586	0.742199707	2.236109768	1.330565801	0.981850335	0.540895629	0.615532721	0.692285037
UCB375	LMPP	ENSG00000197872	FAM49A	0	6.423776437	6.535285016	6.249401449	6.481937164	6.346621782	6.571489586	6.351382931	6.274705724	0.342408929	1.136489837	1.387674412	0.702994592	1.625260044	0.663456274	1.34053016	0.574986468
UCB376	LMPP	ENSG00000055332	EIF2AK2	0	5.580359745	5.175357045	5.133424996	5.427245577	5.25355806	5.327361618	5.443989778	5.217884679	1.606994246	0.893093848	1.096835736	0.648561844	0.273805952	0.942332072	0.722853688	0.716063393
UCB377	LMPP	ENSG00000011566	MAP4K3	0	7.326851253	7.213595225	7.098860766	7.193827134	7.277835085	7.3091176	7.188706651	7.227537565	1.396759987	0.83976062	1.766157559	0.580702272	1.197525868	0.585150872	0.220927582	0.61533636
UCB378	LMPP	ENSG00000179833	SERTAD2	0	6.324464581	6.288209489	6.065364992	6.376516826	6.29363577	6.440284192	6.387083446	6.318069886	0.423742429	0.457065284	1.974362276	0.831011012	1.256344094	0.790028225	0.282541126	0.540365195
UCB379	LMPP	ENSG00000144035	NAT8	0	0.42282869	0.470147308	0.184799657	0.703823481	0.567608973	0.278893256	0.330778808	1.070312094	0.419340133	0.56196786	1.017094911	0.76359442	0.907557076	0.67690571	1.934671887	0.458896371
UCB380	LMPP	ENSG00000185304	RGPD2	0	2.420131682	2.043017839	1.521627148	2.607130494	1.89330852	2.39189128	2.462356238	2.869452493	0.490315474	0.568240746	1.601874704	0.72111085	0.307083454	0.411049775	1.303788539	0.813438893
UCB381	LMPP	ENSG00000144028	SNRNP200	0	4.354853093	4.123805265	3.742788831	4.549431159	4.206400635	4.289035022	4.270667305	4.461574562	0.754496739	0.741677916	2.014790609	1.196709403	0.562200854	0.472451653	0.948011566	0.777769525
UCB382	LMPP	ENSG00000204311	DFNB59	0	3.150690047	2.791312008	1.889071078	3.237756822	2.478453331	2.58406156	2.228223015	2.879045793	1.241365219	0.394108836	1.764549794	1.163757245	0.356351353	1.126327036	0.521111332	0.612872519
UCB383	LMPP	ENSG00000116095	PLEKHA3	0	4.878565089	4.761897904	4.386267135	5.052347801	4.965839518	4.608731045	4.726139087	4.896166603	0.738832462	0.48625077	1.943447352	1.26666412	0.997811137	0.491362744	0.684393665	1.073311486
UCB384	LMPP	ENSG00000144406	UNC80	0	7.744139064	7.722211721	7.676955131	7.710294315	7.671635969	7.685903824	7.858295252	7.704669147	0.675402648	0.429817936	0.791487828	0.721584403	0.642195616	2.008697726	0.571699881	0.756651188
UCB385	LMPP	ENSG00000135900	MRPL44	0	2.939948925	3.052026891	2.484465886	2.811457692	3.240871371	3.219114104	3.607561048	2.864722885	0.260639148	0.428755354	1.414886285	0.707985406	0.743682583	1.753663544	0.655427136	0.597581192
UCB386	LMPP	ENSG00000163053	SLC16A14	0	4.542043681	4.530947318	4.352632313	4.645942557	5.06621827	4.650154198	4.799739098	4.548911892	0.489480723	0.707941459	1.446494843	0.643038159	0.680937363	0.880025553	0.88754336	1.801755658
UCB387	LMPP	ENSG00000135899	SP110	0	5.402920749	5.153457876	5.051362543	5.433072397	5.347066594	5.492358103	5.286109143	5.500362977	0.534310101	1.267938078	1.702989654	0.786399751	1.131974484	0.364050091	1.08966266	0.357193377
UCB388	LMPP	ENSG00000101367	MAPRE1	0	4.309249891	4.255979278	3.734034272	4.153528517	4.538657075	4.373714022	4.392371989	4.080665641	0.622944249	0.802717224	1.685971277	0.8330949	0.808243665	0.724582247	0.710049334	1.179484776
UCB389	LMPP	ENSG00000126001	CEP250	0	5.103563112	5.141721353	4.996455917	5.418286672	5.336106227	5.146836389	5.583061102	5.400603207	1.049737111	0.777830481	1.334112676	0.930543893	0.746110253	1.833402805	0.876521797	0.579586607
UCB390	LMPP	ENSG00000118707	TGIF2	0	2.942452304	2.944354628	2.146508763	3.600477627	3.022323591	3.204373808	3.222112319	2.669116022	0.662943827	0.707244411	1.876378223	1.442163121	0.846277065	0.759212411	0.919378903	0.638856964
UCB391	LMPP	ENSG00000124126	PREX1	0	6.637420294	6.560671701	6.474933427	6.844655313	6.678503207	6.564181388	6.683253813	6.689747498	0.941628997	1.057479689	1.54405509	1.715695574	1.051874668	0.681401118	0.661276589	0.955654232
UCB392	LMPP	ENSG00000124226	RNF114	0	3.310254633	3.011857553	2.402710284	3.66730916	3.4580476	3.062021992	2.853223313	3.062120499	0.834460755	0.557091602	1.711970748	1.350712244	0.621503576	0.730826467	0.309848966	0.965030985
UCB393	LMPP	ENSG00000142185	TRPM2	0	5.274895076	5.375958809	4.721946577	5.522905865	5.029069002	5.414545139	5.252069189	5.492564579	0.592147689	0.79964338	2.820133172	1.290956858	0.990371718	0.365419696	1.334764096	1.298639673
UCB394	LMPP	ENSG00000206069	TMEM211	0	2.519698673	2.966658422	1.907764359	2.535694895	3.11690688	2.95295863	2.665007009	2.39856645	0.30707218	0.943890447	1.598169889	0.485483015	1.034154027	0.365139051	0.541678271	1.087133979
UCB395	LMPP	ENSG00000100097	LGALS1	0	0.740729526	0.856180956	0.314554532	0.630147543	0.728601156	0.666895048	0.952674266	1.427617984	0.405760276	0.44605259	1.176117032	0.809259585	0.570950629	0.600260851	1.719290027	0.374643006
UCB396	LMPP	ENSG00000198792	TMEM184B	0	4.714201619	4.700494712	4.169009207	4.84673396	4.742498583	4.906609006	4.778019693	4.926867205	0.602257507	0.724022087	2.531000956	0.967559158	1.028694741	0.449045125	1.072981588	0.680154272
UCB397	LMPP	ENSG00000093000	NUP50	0	3.646910194	3.738856589	3.130935785	3.995448116	3.902123634	4.018027652	4.050286815	3.475545829	0.586514513	0.446681338	1.759084361	0.865279215	1.146512163	1.057159542	0.888837025	0.727203583
UCB398	LMPP	ENSG00000214021	TTLL3	0	4.495836576	4.627303736	4.23358837	4.970398037	4.639539011	4.722253179	5.117179724	4.906013512	1.152858761	0.732837893	1.91322032	1.108198587	0.893779738	1.728967331	0.856869516	0.876293
UCB399	LMPP	ENSG00000197548	ATG7	0	7.706487169	7.659068289	7.584407211	7.84883373	7.658595458	7.700261051	7.769942611	7.687548414	0.586139566	0.739244217	1.62150382	1.908175821	0.425754913	1.002055345	0.438009324	0.775470663
UCB400	LMPP	ENSG00000163513	TGFBR2	0	5.895913626	5.857129073	5.707601351	5.939383254	5.923645136	5.971999245	6.092697024	5.954807907	0.336812436	0.547109236	1.691300051	0.374200205	0.571971919	1.591542593	0.420102153	0.221634868
